create table Customers (
	ClientID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Smartphone VARCHAR(6),
	Color VARCHAR(50),
	Facebook_Usage VARCHAR(50),
	Job_Title VARCHAR(50),
	Foreign_Language VARCHAR(50),
	State VARCHAR(50)
);
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (1, 'Norma', 'Stephens', 'HTC', 'Violet', 'Monthly', 'Human Resources Manager', 'Kashmiri', 'West Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (769, 'Betty', 'Gray', 'Nexus', 'Blue', 'Often', 'Cost Accountant', 'Pashto', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (770, 'Heather', 'Rodriguez', 'Galaxy', 'Indigo', 'Monthly', 'Administrative Assistant I', 'Armenian', 'Georgia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (771, 'Kathryn', 'Wells', 'Galaxy', 'Aquamarine', 'Daily', 'Database Administrator I', 'Japanese', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (772, 'Stephanie', 'Howard', 'Nexus', 'Indigo', 'Often', 'Director of Sales', 'Lao', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (773, 'Joyce', 'Reynolds', 'IPhone', 'Goldenrod', 'Yearly', 'VP Product Management', 'Hindi', 'Utah');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (774, 'Marie', 'Kelley', 'Note', 'Crimson', 'Once', 'Health Coach II', 'Tajik', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (775, 'Evelyn', 'Wallace', 'HTC', 'Mauv', 'Weekly', 'Payment Adjustment Coordinator', 'Nepali', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (776, 'Deborah', 'Gonzalez', 'IPhone', 'Mauv', 'Seldom', 'Automation Specialist I', 'Bosnian', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (777, 'Wanda', 'Thompson', 'Note', 'Mauv', 'Once', 'Senior Financial Analyst', 'Bulgarian', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (778, 'Lori', 'Morrison', 'Nexus', 'Green', 'Weekly', 'Safety Technician I', 'Finnish', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (779, 'Doris', 'Dixon', 'LG', 'Violet', 'Yearly', 'Senior Editor', 'Ndebele', 'Montana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (780, 'Wanda', 'Robinson', 'Nexus', 'Blue', 'Never', 'Internal Auditor', 'Swati', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (781, 'Ruth', 'Rivera', 'Galaxy', 'Puce', 'Daily', 'Design Engineer', 'Northern Sotho', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (782, 'Carolyn', 'Taylor', 'Galaxy', 'Mauv', 'Daily', 'Internal Auditor', 'Telugu', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (783, 'Pamela', 'Kelley', 'LG', 'Red', 'Once', 'Clinical Specialist', 'Tetum', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (784, 'Julie', 'Peters', 'Nexus', 'Green', 'Never', 'Analyst Programmer', 'Macedonian', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (785, 'Helen', 'Hansen', 'HTC', 'Red', 'Often', 'Pharmacist', 'Māori', 'Ohio');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (786, 'Julia', 'Scott', 'Galaxy', 'Aquamarine', 'Monthly', 'Budget/Accounting Analyst III', 'Filipino', 'Colorado');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (787, 'Ashley', 'Johnston', 'LG', 'Purple', 'Seldom', 'Assistant Professor', 'Filipino', 'Colorado');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (788, 'Phyllis', 'Murray', 'Nexus', 'Teal', 'Yearly', 'Assistant Professor', 'Northern Sotho', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (789, 'Emily', 'Thomas', 'Nexus', 'Turquoise', 'Monthly', 'Internal Auditor', 'Croatian', 'South Dakota');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (790, 'Janet', 'Webb', 'Galaxy', 'Turquoise', 'Monthly', 'Professor', 'Kannada', 'Oregon');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (791, 'Paula', 'Ferguson', 'IPhone', 'Blue', 'Never', 'Health Coach IV', 'Hebrew', 'Indiana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (792, 'Susan', 'Perez', 'Galaxy', 'Khaki', 'Daily', 'Web Designer II', 'Azeri', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (793, 'Jane', 'Stevens', 'Note', 'Mauv', 'Once', 'Budget/Accounting Analyst III', 'Amharic', 'Illinois');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (794, 'Carol', 'Ross', 'Galaxy', 'Red', 'Daily', 'Budget/Accounting Analyst II', 'Gujarati', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (795, 'Martha', 'Powell', 'LG', 'Puce', 'Often', 'Assistant Manager', 'Tetum', 'Idaho');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (796, 'Judith', 'Martin', 'Note', 'Maroon', 'Once', 'Office Assistant II', 'West Frisian', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (797, 'Katherine', 'Lane', 'Nexus', 'Maroon', 'Weekly', 'Software Consultant', 'Swahili', 'Nevada');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (798, 'Frances', 'Ramos', 'HTC', 'Fuscia', 'Yearly', 'Assistant Media Planner', 'Maltese', 'Arizona');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (799, 'Ann', 'Long', 'Nexus', 'Turquoise', 'Often', 'Design Engineer', 'Estonian', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (800, 'Nancy', 'Hawkins', 'LG', 'Khaki', 'Daily', 'Financial Analyst', 'Thai', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (801, 'Jessica', 'Mitchell', 'Nexus', 'Goldenrod', 'Monthly', 'Programmer Analyst III', 'Bosnian', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (802, 'Jean', 'Payne', 'Nexus', 'Puce', 'Never', 'Technical Writer', 'English', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (803, 'Andrea', 'Cooper', 'IPhone', 'Yellow', 'Daily', 'Accountant III', 'Maltese', 'Illinois');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (804, 'Cheryl', 'Fisher', 'Note', 'Blue', 'Monthly', 'Media Manager II', 'Hindi', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (805, 'Martha', 'Burke', 'Galaxy', 'Mauv', 'Once', 'Marketing Manager', 'German', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (806, 'Carolyn', 'Scott', 'HTC', 'Purple', 'Often', 'Nurse', 'Indonesian', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (807, 'Wanda', 'Johnston', 'Nexus', 'Indigo', 'Daily', 'Account Executive', 'Tsonga', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (808, 'Pamela', 'Hicks', 'Nexus', 'Yellow', 'Daily', 'Sales Associate', 'Dzongkha', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (809, 'Martha', 'Fernandez', 'HTC', 'Teal', 'Once', 'Staff Accountant I', 'Portuguese', 'Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (810, 'Mildred', 'Jackson', 'Nexus', 'Red', 'Daily', 'General Manager', 'Quechua', 'Iowa');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (811, 'Anna', 'Wagner', 'Note', 'Mauv', 'Monthly', 'Environmental Tech', 'Ndebele', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (812, 'Jean', 'Lane', 'LG', 'Crimson', 'Monthly', 'Human Resources Assistant III', 'Moldovan', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (813, 'Debra', 'Fuller', 'LG', 'Turquoise', 'Monthly', 'Nuclear Power Engineer', 'Korean', 'Louisiana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (814, 'Joyce', 'Wagner', 'LG', 'Puce', 'Once', 'Geological Engineer', 'Tajik', 'Hawaii');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (815, 'Margaret', 'Martinez', 'LG', 'Yellow', 'Daily', 'Business Systems Development Analyst', 'Dutch', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (816, 'Sandra', 'Snyder', 'Note', 'Purple', 'Daily', 'Project Manager', 'Māori', 'Massachusetts');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (817, 'Margaret', 'West', 'Note', 'Teal', 'Daily', 'Web Designer III', 'Filipino', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (818, 'Sharon', 'Murray', 'Nexus', 'Goldenrod', 'Yearly', 'Clinical Specialist', 'Azeri', 'Iowa');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (819, 'Doris', 'Wilson', 'IPhone', 'Teal', 'Seldom', 'Payment Adjustment Coordinator', 'Thai', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (820, 'Louise', 'Rose', 'Note', 'Orange', 'Never', 'Desktop Support Technician', 'Burmese', 'Georgia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (821, 'Donna', 'Greene', 'LG', 'Aquamarine', 'Weekly', 'Speech Pathologist', 'Luxembourgish', 'South Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (822, 'Emily', 'Snyder', 'HTC', 'Goldenrod', 'Often', 'Administrative Officer', 'Punjabi', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (823, 'Amanda', 'Ross', 'IPhone', 'Crimson', 'Often', 'Senior Cost Accountant', 'Portuguese', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (824, 'Irene', 'Thomas', 'LG', 'Indigo', 'Weekly', 'Librarian', 'Lithuanian', 'Colorado');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (825, 'Donna', 'Graham', 'HTC', 'Indigo', 'Monthly', 'Marketing Manager', 'Polish', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (826, 'Sarah', 'Patterson', 'HTC', 'Puce', 'Seldom', 'Software Test Engineer III', 'Hindi', 'Colorado');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (827, 'Lori', 'Rice', 'LG', 'Indigo', 'Weekly', 'Chemical Engineer', 'Lithuanian', 'Connecticut');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (828, 'Annie', 'Morales', 'HTC', 'Aquamarine', 'Monthly', 'Chemical Engineer', 'Malagasy', 'Illinois');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (829, 'Joyce', 'Palmer', 'Note', 'Puce', 'Never', 'Quality Engineer', 'Amharic', 'Illinois');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (830, 'Susan', 'Montgomery', 'IPhone', 'Mauv', 'Weekly', 'Software Consultant', 'Lithuanian', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (831, 'Stephanie', 'Fernandez', 'Note', 'Aquamarine', 'Never', 'Web Designer I', 'Nepali', 'Iowa');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (832, 'Heather', 'Williams', 'HTC', 'Aquamarine', 'Yearly', 'Systems Administrator I', 'Swahili', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (833, 'Evelyn', 'Coleman', 'Galaxy', 'Maroon', 'Often', 'Computer Systems Analyst II', 'Tajik', 'Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (834, 'Anne', 'Hansen', 'IPhone', 'Maroon', 'Never', 'Help Desk Technician', 'Punjabi', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (835, 'Lori', 'Oliver', 'LG', 'Goldenrod', 'Once', 'VP Accounting', 'Azeri', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (836, 'Rose', 'George', 'HTC', 'Maroon', 'Never', 'Programmer III', 'Burmese', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (837, 'Anne', 'Moore', 'Note', 'Orange', 'Yearly', 'Senior Sales Associate', 'Mongolian', 'Georgia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (838, 'Kimberly', 'Perry', 'IPhone', 'Blue', 'Once', 'VP Sales', 'Yiddish', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (839, 'Lisa', 'Scott', 'HTC', 'Green', 'Monthly', 'Structural Engineer', 'Somali', 'Delaware');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (840, 'Sara', 'Rogers', 'Nexus', 'Turquoise', 'Monthly', 'Junior Executive', 'Malagasy', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (841, 'Irene', 'Diaz', 'HTC', 'Orange', 'Daily', 'Cost Accountant', 'Aymara', 'Nebraska');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (842, 'Mildred', 'Lawrence', 'HTC', 'Puce', 'Weekly', 'Web Developer IV', 'Kashmiri', 'Kansas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (843, 'Helen', 'Howell', 'Nexus', 'Orange', 'Yearly', 'Account Executive', 'Marathi', 'Michigan');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (844, 'Kathleen', 'Fox', 'HTC', 'Blue', 'Yearly', 'Health Coach I', 'Persian', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (845, 'Julie', 'Peterson', 'LG', 'Aquamarine', 'Never', 'Assistant Professor', 'Afrikaans', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (846, 'Rebecca', 'Watkins', 'IPhone', 'Khaki', 'Often', 'Operator', 'Icelandic', 'Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (847, 'Betty', 'Adams', 'Nexus', 'Turquoise', 'Once', 'Project Manager', 'Czech', 'Tennessee');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (848, 'Betty', 'Wagner', 'HTC', 'Red', 'Yearly', 'VP Product Management', 'Telugu', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (849, 'Teresa', 'Bennett', 'LG', 'Teal', 'Often', 'Assistant Media Planner', 'Azeri', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (850, 'Deborah', 'Berry', 'Nexus', 'Violet', 'Monthly', 'VP Quality Control', 'Bulgarian', 'Nevada');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (851, 'Teresa', 'Young', 'HTC', 'Orange', 'Often', 'Geologist I', 'Arabic', 'Michigan');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (852, 'Robin', 'King', 'Galaxy', 'Violet', 'Daily', 'Registered Nurse', 'Yiddish', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (853, 'Lisa', 'Ross', 'LG', 'Goldenrod', 'Once', 'Actuary', 'Tswana', 'Wisconsin');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (854, 'Joan', 'Brown', 'HTC', 'Violet', 'Seldom', 'Compensation Analyst', 'Korean', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (855, 'Ruby', 'Williams', 'Nexus', 'Puce', 'Weekly', 'VP Product Management', 'Swahili', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (856, 'Gloria', 'Reyes', 'IPhone', 'Blue', 'Once', 'Senior Editor', 'Dzongkha', 'Oklahoma');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (857, 'Irene', 'Morrison', 'IPhone', 'Green', 'Often', 'Office Assistant III', 'Burmese', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (858, 'Martha', 'Mason', 'HTC', 'Yellow', 'Often', 'Food Chemist', 'Spanish', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (859, 'Catherine', 'Wagner', 'Galaxy', 'Khaki', 'Monthly', 'Account Representative III', 'Khmer', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (860, 'Teresa', 'Burton', 'IPhone', 'Turquoise', 'Often', 'Assistant Professor', 'West Frisian', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (861, 'Rachel', 'Sullivan', 'Galaxy', 'Aquamarine', 'Seldom', 'Chief Design Engineer', 'Burmese', 'West Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (862, 'Patricia', 'Morrison', 'Galaxy', 'Red', 'Seldom', 'Civil Engineer', 'Bislama', 'Tennessee');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (863, 'Norma', 'Moore', 'HTC', 'Puce', 'Daily', 'Sales Representative', 'Indonesian', 'Minnesota');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (864, 'Joyce', 'Stephens', 'HTC', 'Orange', 'Daily', 'Paralegal', 'Armenian', 'Oklahoma');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (865, 'Deborah', 'Willis', 'IPhone', 'Indigo', 'Monthly', 'Geological Engineer', 'Japanese', 'Alabama');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (866, 'Joyce', 'Ferguson', 'IPhone', 'Blue', 'Once', 'Financial Advisor', 'Hiri Motu', 'Minnesota');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (867, 'Ruby', 'Hicks', 'Nexus', 'Fuscia', 'Weekly', 'Research Associate', 'Zulu', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (868, 'Jessica', 'Collins', 'HTC', 'Teal', 'Seldom', 'VP Marketing', 'Spanish', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (869, 'Lois', 'Diaz', 'Note', 'Aquamarine', 'Often', 'Nuclear Power Engineer', 'Azeri', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (870, 'Virginia', 'Garza', 'LG', 'Crimson', 'Monthly', 'Computer Systems Analyst I', 'Lithuanian', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (871, 'Maria', 'Cruz', 'HTC', 'Goldenrod', 'Weekly', 'Research Assistant IV', 'Northern Sotho', 'North Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (872, 'Linda', 'Ryan', 'Nexus', 'Crimson', 'Yearly', 'Data Coordiator', 'Latvian', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (873, 'Michelle', 'Weaver', 'HTC', 'Purple', 'Seldom', 'VP Quality Control', 'Persian', 'Mississippi');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (874, 'Lillian', 'Hall', 'Note', 'Goldenrod', 'Never', 'GIS Technical Architect', 'Khmer', 'Alabama');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (875, 'Amy', 'Harvey', 'Galaxy', 'Maroon', 'Often', 'Senior Sales Associate', 'West Frisian', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (876, 'Mildred', 'Frazier', 'LG', 'Purple', 'Never', 'Food Chemist', 'French', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (877, 'Ashley', 'Peterson', 'Nexus', 'Goldenrod', 'Monthly', 'Occupational Therapist', 'Zulu', 'South Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (878, 'Diana', 'Carter', 'HTC', 'Pink', 'Weekly', 'Tax Accountant', 'Ndebele', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (879, 'Frances', 'Smith', 'IPhone', 'Mauv', 'Seldom', 'Structural Engineer', 'Korean', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (880, 'Frances', 'Woods', 'IPhone', 'Green', 'Seldom', 'Paralegal', 'Afrikaans', 'Colorado');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (881, 'Christine', 'Bennett', 'LG', 'Crimson', 'Seldom', 'Payment Adjustment Coordinator', 'Greek', 'Arizona');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (882, 'Ann', 'Sims', 'Note', 'Fuscia', 'Yearly', 'Help Desk Technician', 'Amharic', 'Oklahoma');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (883, 'Lisa', 'Hamilton', 'Nexus', 'Aquamarine', 'Once', 'Human Resources Manager', 'Armenian', 'Kentucky');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (884, 'Karen', 'Boyd', 'HTC', 'Orange', 'Weekly', 'Recruiter', 'Luxembourgish', 'New York');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (885, 'Kathy', 'Bishop', 'LG', 'Mauv', 'Daily', 'Help Desk Operator', 'Marathi', 'Missouri');
