create table Customers (
	CustomerID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Email VARCHAR(50),
	City VARCHAR(50),
	CountryOfOrigin VARCHAR(50),
	MotherTongue VARCHAR(50)
);
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (1, 'Louis', 'Lynch', 'llynch0@youtube.com', 'Jermenovci', 'Serbia', 'Hiri Motu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (752, 'Jerry', 'Reid', 'jreidkv@umich.edu', 'Wenping', 'China', 'Afrikaans');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (753, 'Ruby', 'Hunt', 'rhuntkw@arstechnica.com', 'Kebonan', 'Indonesia', 'Marathi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (754, 'Anne', 'Little', 'alittlekx@sina.com.cn', 'Valky', 'Ukraine', 'Kashmiri');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (755, 'Jennifer', 'Richards', 'jrichardsky@amazon.co.jp', 'Devesa', 'Portugal', 'Bosnian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (756, 'Andrew', 'Oliver', 'aoliverkz@artisteer.com', 'Mohoro', 'Comoros', 'Tetum');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (757, 'Janet', 'Parker', 'jparkerl0@sogou.com', 'Phra Khanong', 'Thailand', 'Finnish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (758, 'Helen', 'Cunningham', 'hcunninghaml1@smugmug.com', 'Laguna Paiva', 'Argentina', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (759, 'Frances', 'George', 'fgeorgel2@ihg.com', 'Solikamsk', 'Russia', 'Quechua');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (760, 'Stephen', 'Washington', 'swashingtonl3@bing.com', 'Corrego Grande', 'Brazil', 'Bengali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (761, 'Bruce', 'Woods', 'bwoodsl4@xrea.com', 'Miguel Hidalgo', 'Mexico', 'Gagauz');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (762, 'Craig', 'Robertson', 'crobertsonl5@cdc.gov', 'New York City', 'United States', 'Croatian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (763, 'Bonnie', 'Martin', 'bmartinl6@tiny.cc', 'Bokaa', 'Botswana', 'Icelandic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (764, 'John', 'Wheeler', 'jwheelerl7@blogtalkradio.com', 'Freetown', 'Sierra Leone', 'French');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (765, 'Larry', 'Scott', 'lscottl8@merriam-webster.com', 'Ręczno', 'Poland', 'Bosnian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (766, 'Jean', 'Lewis', 'jlewisl9@businessweek.com', 'Krajan Ngerdani', 'Indonesia', 'Hebrew');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (767, 'Tina', 'Sims', 'tsimsla@stumbleupon.com', 'Volgograd', 'Russia', 'Marathi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (768, 'Harold', 'Owens', 'howenslb@spiegel.de', 'Kupang', 'Indonesia', 'Dutch');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (769, 'Jack', 'Gonzales', 'jgonzaleslc@barnesandnoble.com', 'Bené Beraq', 'Israel', 'Marathi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (770, 'Anna', 'George', 'ageorgeld@freewebs.com', 'Villa de Soto', 'Argentina', 'Kyrgyz');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (771, 'Heather', 'Garza', 'hgarzale@usa.gov', 'Póvoa do Valado', 'Portugal', 'Arabic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (772, 'Arthur', 'Bell', 'abelllf@wisc.edu', 'San Pedro Sacatepéquez', 'Guatemala', 'Belarusian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (773, 'Jason', 'Ward', 'jwardlg@jigsy.com', 'Perho', 'Finland', 'Northern Sotho');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (774, 'Sarah', 'Jordan', 'sjordanlh@sitemeter.com', 'Kuala Lumpur', 'Malaysia', 'Indonesian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (775, 'Peter', 'Matthews', 'pmatthewsli@upenn.edu', 'Yueyang', 'China', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (776, 'Michael', 'Franklin', 'mfranklinlj@marriott.com', 'Al Qūşīyah', 'Egypt', 'Estonian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (777, 'Sarah', 'Morrison', 'smorrisonlk@ezinearticles.com', 'Mölndal', 'Sweden', 'West Frisian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (778, 'Paula', 'Rivera', 'priverall@washingtonpost.com', 'Tampere', 'Finland', 'Kyrgyz');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (779, 'Henry', 'Hunt', 'hhuntlm@princeton.edu', 'Polovinnoye', 'Russia', 'Portuguese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (780, 'Joseph', 'Coleman', 'jcolemanln@opensource.org', 'Bjelovar', 'Croatia', 'Sotho');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (781, 'Chris', 'Larson', 'clarsonlo@oracle.com', 'Ljutomer', 'Slovenia', 'Greek');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (782, 'Michelle', 'Little', 'mlittlelp@miitbeian.gov.cn', 'Delft', 'Netherlands', 'Mongolian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (783, 'Chris', 'Hernandez', 'chernandezlq@washingtonpost.com', 'Ivanovo-Alekseyevka', 'Kyrgyzstan', 'Hindi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (784, 'Shawn', 'Hawkins', 'shawkinslr@odnoklassniki.ru', 'Mogocha', 'Russia', 'Malay');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (785, 'Diane', 'Thompson', 'dthompsonls@themeforest.net', 'Xam Nua', 'Laos', 'Kurdish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (786, 'John', 'Alexander', 'jalexanderlt@unicef.org', 'Pajaten', 'Indonesia', 'Moldovan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (787, 'Rose', 'Kelly', 'rkellylu@newyorker.com', 'Suishan', 'China', 'Marathi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (788, 'Rose', 'Lynch', 'rlynchlv@furl.net', 'Shijia', 'China', 'Finnish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (789, 'Dorothy', 'Murray', 'dmurraylw@deviantart.com', 'Waiwejak', 'Indonesia', 'Armenian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (790, 'Craig', 'Diaz', 'cdiazlx@economist.com', 'Bremen', 'Germany', 'Hindi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (791, 'Melissa', 'Crawford', 'mcrawfordly@phoca.cz', 'Omsukchan', 'Russia', 'Bosnian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (792, 'Douglas', 'Kelly', 'dkellylz@patch.com', 'Slatina', 'Croatia', 'Belarusian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (793, 'Jose', 'Alvarez', 'jalvarezm0@imdb.com', 'Semirara', 'Philippines', 'Quechua');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (794, 'Chris', 'West', 'cwestm1@bbb.org', 'Příbor', 'Czech Republic', 'Indonesian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (795, 'Walter', 'Sullivan', 'wsullivanm2@google.co.uk', 'Đống Đa', 'Vietnam', 'Malay');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (796, 'Walter', 'Hart', 'whartm3@rambler.ru', 'Charlotte', 'United States', 'Malayalam');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (797, 'Brian', 'Coleman', 'bcolemanm4@yandex.ru', 'Kazlų Rūda', 'Lithuania', 'Khmer');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (798, 'Kevin', 'Torres', 'ktorresm5@4shared.com', 'Narva', 'Estonia', 'Ndebele');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (799, 'Keith', 'Schmidt', 'kschmidtm6@illinois.edu', 'Askim', 'Sweden', 'Northern Sotho');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (800, 'Angela', 'Turner', 'aturnerm7@xrea.com', 'Daxin', 'China', 'Kyrgyz');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (801, 'Joseph', 'Morrison', 'jmorrisonm8@sciencedirect.com', 'Tomarovka', 'Russia', 'Hindi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (802, 'Christine', 'Morales', 'cmoralesm9@ucla.edu', 'Mazhu', 'China', 'Indonesian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (803, 'Annie', 'James', 'ajamesma@naver.com', 'Daduo', 'China', 'Dari');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (804, 'Teresa', 'Campbell', 'tcampbellmb@google.com.br', 'Ngulahan', 'Indonesia', 'Dhivehi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (805, 'Albert', 'Clark', 'aclarkmc@bluehost.com', 'Maying', 'China', 'Korean');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (806, 'Alice', 'Carter', 'acartermd@wiley.com', 'San Isidro', 'Philippines', 'Telugu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (807, 'Amy', 'Gonzalez', 'agonzalezme@cam.ac.uk', 'Lishu', 'China', 'Malayalam');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (808, 'Jerry', 'Bryant', 'jbryantmf@state.tx.us', 'Dziewin', 'Poland', 'Malay');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (809, 'Charles', 'Romero', 'cromeromg@liveinternet.ru', 'Qingshan', 'China', 'Irish Gaelic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (810, 'Ryan', 'Reynolds', 'rreynoldsmh@tiny.cc', 'Štěnovice', 'Czech Republic', 'Persian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (811, 'Harry', 'Medina', 'hmedinami@dedecms.com', 'Kotanopan', 'Indonesia', 'Latvian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (812, 'Lisa', 'Rogers', 'lrogersmj@princeton.edu', 'Tangqian', 'China', 'Kannada');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (813, 'Maria', 'Robertson', 'mrobertsonmk@netlog.com', 'Ishimbay', 'Russia', 'Swedish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (814, 'Fred', 'Gonzalez', 'fgonzalezml@tiny.cc', 'Nyandoma', 'Russia', 'Burmese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (815, 'John', 'Pierce', 'jpiercemm@guardian.co.uk', 'Guxi', 'China', 'Māori');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (816, 'Kathleen', 'Palmer', 'kpalmermn@salon.com', 'Kista', 'Sweden', 'Northern Sotho');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (817, 'Rebecca', 'Morales', 'rmoralesmo@exblog.jp', 'Senduro', 'Indonesia', 'Kashmiri');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (818, 'Jennifer', 'Berry', 'jberrymp@mail.ru', 'Périgueux', 'France', 'Papiamento');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (819, 'Debra', 'Johnston', 'djohnstonmq@yellowbook.com', 'Świnna', 'Poland', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (820, 'Elizabeth', 'Hunt', 'ehuntmr@smugmug.com', 'Kawęczyn', 'Poland', 'Dari');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (821, 'Martha', 'George', 'mgeorgems@jigsy.com', 'Dostoyevka', 'Russia', 'Luxembourgish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (822, 'Gloria', 'Palmer', 'gpalmermt@amazon.co.uk', 'Boca Raton', 'United States', 'Icelandic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (823, 'Maria', 'Spencer', 'mspencermu@infoseek.co.jp', 'Pokrovka', 'Russia', 'Kashmiri');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (824, 'Johnny', 'Medina', 'jmedinamv@booking.com', 'Sedayulawas', 'Indonesia', 'Dzongkha');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (825, 'Jane', 'Fowler', 'jfowlermw@mapquest.com', 'Evxinoúpolis', 'Greece', 'Catalan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (826, 'Rebecca', 'Warren', 'rwarrenmx@exblog.jp', 'Murowana Goślina', 'Poland', 'English');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (827, 'Linda', 'Ford', 'lfordmy@seattletimes.com', 'Ya’erya', 'China', 'Fijian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (828, 'Rose', 'Nguyen', 'rnguyenmz@wikipedia.org', 'Telengsari', 'Indonesia', 'Telugu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (829, 'Albert', 'Willis', 'awillisn0@sun.com', 'Corozal', 'Colombia', 'Moldovan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (830, 'Cheryl', 'Howard', 'chowardn1@ucla.edu', 'Bailu', 'China', 'Georgian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (831, 'Robin', 'Arnold', 'rarnoldn2@senate.gov', 'Dao', 'Philippines', 'Guaraní');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (832, 'Juan', 'Collins', 'jcollinsn3@mapquest.com', 'Birmingham', 'United States', 'Luxembourgish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (833, 'Michael', 'Cole', 'mcolen4@netscape.com', 'Sadabumi', 'Indonesia', 'Czech');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (834, 'Paul', 'Dunn', 'pdunnn5@feedburner.com', 'Karsin', 'Poland', 'Persian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (835, 'Martha', 'Cole', 'mcolen6@google.fr', 'Tiexi', 'China', 'Croatian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (836, 'Beverly', 'Jordan', 'bjordann7@stanford.edu', 'Xibër-Murrizë', 'Albania', 'Italian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (837, 'Dennis', 'Gutierrez', 'dgutierrezn8@list-manage.com', 'Rucheng Chengguanzhen', 'China', 'Malay');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (838, 'Virginia', 'Bradley', 'vbradleyn9@freewebs.com', 'Pa Mok', 'Thailand', 'Lao');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (839, 'Jesse', 'Harris', 'jharrisna@nymag.com', 'Kuala Terengganu', 'Malaysia', 'Armenian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (840, 'Jack', 'Wagner', 'jwagnernb@msu.edu', 'Keluke', 'China', 'Persian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (841, 'Gloria', 'Roberts', 'grobertsnc@ocn.ne.jp', 'Ikryanoye', 'Russia', 'Lao');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (842, 'Christopher', 'West', 'cwestnd@squidoo.com', 'Peña Blanca', 'Honduras', 'Japanese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (843, 'Deborah', 'Lopez', 'dlopezne@reverbnation.com', 'Reni', 'Ukraine', 'Dari');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (844, 'Betty', 'Grant', 'bgrantnf@artisteer.com', 'Kribi', 'Cameroon', 'Māori');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (845, 'Rachel', 'Owens', 'rowensng@yellowbook.com', 'Batu', 'Philippines', 'Dari');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (846, 'Howard', 'Roberts', 'hrobertsnh@answers.com', 'Zagnitkiv', 'Ukraine', 'Yiddish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (847, 'Keith', 'Jenkins', 'kjenkinsni@umn.edu', 'Conchamarca', 'Peru', 'Dhivehi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (848, 'Howard', 'Williams', 'hwilliamsnj@cargocollective.com', 'Rada Tilly', 'Argentina', 'Pashto');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (849, 'Alice', 'Flores', 'afloresnk@slideshare.net', 'Sangiyn Dalay', 'Mongolia', 'Kashmiri');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (850, 'Eugene', 'Howell', 'ehowellnl@surveymonkey.com', 'Tvŭrditsa', 'Bulgaria', 'Romanian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (851, 'Ruth', 'Armstrong', 'rarmstrongnm@gravatar.com', 'Phatthalung', 'Thailand', 'Nepali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (852, 'Joseph', 'Brooks', 'jbrooksnn@squarespace.com', 'Kalývia', 'Greece', 'Spanish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (853, 'Robert', 'Ferguson', 'rfergusonno@google.ru', 'Charleston', 'United States', 'Kannada');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (854, 'Judy', 'Romero', 'jromeronp@google.co.uk', 'Papakura', 'New Zealand', 'West Frisian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (855, 'Alice', 'Morrison', 'amorrisonnq@dot.gov', 'Guyam Malaki', 'Philippines', 'Punjabi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (856, 'Thomas', 'Henderson', 'thendersonnr@tuttocitta.it', 'Doghs', 'Armenia', 'Romanian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (857, 'Virginia', 'Kelly', 'vkellyns@newsvine.com', 'Chagoda', 'Russia', 'Quechua');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (858, 'Scott', 'Allen', 'sallennt@vistaprint.com', 'Vyshchetarasivka', 'Ukraine', 'Zulu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (859, 'Patrick', 'Cruz', 'pcruznu@globo.com', 'Umm Şalāl ‘Alī', 'Qatar', 'Northern Sotho');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (860, 'Kevin', 'Peterson', 'kpetersonnv@google.co.uk', 'Yanghong', 'China', 'Portuguese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (861, 'Kathy', 'Lane', 'klanenw@sfgate.com', 'Mosopa', 'Botswana', 'Belarusian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (862, 'John', 'Rice', 'jricenx@theglobeandmail.com', 'San Cristóbal', 'Dominican Republic', 'Malayalam');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (863, 'Terry', 'Clark', 'tclarkny@mtv.com', 'Carrigtwohill', 'Ireland', 'Swedish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (864, 'Juan', 'Spencer', 'jspencernz@shop-pro.jp', 'Mantar', 'Indonesia', 'Burmese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (865, 'Arthur', 'Collins', 'acollinso0@dailymotion.com', 'Papeete', 'French Polynesia', 'Somali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (866, 'Jose', 'Ford', 'jfordo1@accuweather.com', 'Xinkai', 'China', 'Albanian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (867, 'Paula', 'Medina', 'pmedinao2@360.cn', 'Duyang', 'China', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (868, 'Joyce', 'Dean', 'jdeano3@mapquest.com', 'Lyon', 'France', 'Malay');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (869, 'Arthur', 'Meyer', 'ameyero4@chron.com', 'Parakou', 'Benin', 'Norwegian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (870, 'Linda', 'Andrews', 'landrewso5@phpbb.com', 'Hesheng', 'China', 'Punjabi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (871, 'Brandon', 'Lynch', 'blyncho6@archive.org', 'Kameda-honchō', 'Japan', 'Romanian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (872, 'Jimmy', 'Gibson', 'jgibsono7@example.com', 'Davydovo', 'Russia', 'Bosnian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (873, 'Denise', 'Hansen', 'dhanseno8@hp.com', 'Hato Mayor del Rey', 'Dominican Republic', 'Spanish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (874, 'Elizabeth', 'Morgan', 'emorgano9@adobe.com', 'Могила', 'Macedonia', 'Nepali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (875, 'Ruby', 'King', 'rkingoa@yelp.com', 'Cevicos', 'Dominican Republic', 'Amharic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (876, 'Steve', 'Morales', 'smoralesob@tripod.com', 'Emar', 'Russia', 'Kazakh');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (877, 'Judy', 'Shaw', 'jshawoc@earthlink.net', 'Baytā al Fawqā', 'Palestinian Territory', 'Dhivehi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (878, 'Mildred', 'Richards', 'mrichardsod@jiathis.com', 'Jatirogo', 'Indonesia', 'Haitian Creole');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (879, 'Randy', 'Murray', 'rmurrayoe@whitehouse.gov', 'Guayaquil', 'Ecuador', 'Korean');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (880, 'Jimmy', 'Graham', 'jgrahamof@sun.com', 'Chone', 'Ecuador', 'Dari');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (881, 'Bruce', 'Gardner', 'bgardnerog@princeton.edu', 'Tashanta', 'Russia', 'Czech');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (882, 'Teresa', 'Montgomery', 'tmontgomeryoh@washingtonpost.com', 'Taiyuan', 'China', 'Dhivehi');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (883, 'Rebecca', 'Green', 'rgreenoi@bing.com', 'Ereira', 'Portugal', 'Mongolian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (884, 'Eric', 'Matthews', 'ematthewsoj@telegraph.co.uk', 'Debrecen', 'Hungary', 'Montenegrin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (885, 'Frances', 'Marshall', 'fmarshallok@networkadvertising.org', 'Tehetu', 'China', 'Zulu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (886, 'Kathryn', 'Freeman', 'kfreemanol@theatlantic.com', 'Melikkrajan', 'Indonesia', 'Kurdish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (887, 'Sara', 'Sanchez', 'ssanchezom@digg.com', 'Kamyzyak', 'Russia', 'Kannada');
