create table Customers (
	CustomerID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Email VARCHAR(50),
	City VARCHAR(50),
	LinkedInSkill VARCHAR(50)
);
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (1, 'Betty', 'Spencer', 'bspencer0@istockphoto.com', 'Lawa-an', 'TDC3000');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (477, 'Helen', 'Lawson', 'hlawsond8@taobao.com', 'Huangrangping', 'LSP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (478, 'Rose', 'Hanson', 'rhansond9@cpanel.net', 'Listowel', 'Copy Editing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (479, 'Patricia', 'Garrett', 'pgarrettda@dailymotion.com', 'Cimo de Vila', 'QNX');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (480, 'Cynthia', 'Torres', 'ctorresdb@symantec.com', 'Jablunkov', 'Avaya IP Telephony');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (481, 'Katherine', 'Mitchell', 'kmitchelldc@dagondesign.com', 'Norrköping', 'HDL Designer');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (482, 'Stephanie', 'Lopez', 'slopezdd@boston.com', 'Lijie', 'FMECA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (483, 'Michelle', 'Gordon', 'mgordonde@nymag.com', 'Lille', 'RRIF');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (484, 'Cheryl', 'Bishop', 'cbishopdf@japanpost.jp', 'Kīsh', 'Electronic Payments');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (485, 'Betty', 'Morgan', 'bmorgandg@ifeng.com', 'Longzhouwan', 'Festivals');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (486, 'Janice', 'King', 'jkingdh@hostgator.com', 'Bayawan', 'MP3');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (487, 'Jennifer', 'Carpenter', 'jcarpenterdi@godaddy.com', 'Pskov', 'CVIS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (488, 'Amy', 'Murphy', 'amurphydj@amazon.co.uk', 'Shicong', 'XDCAM');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (489, 'Joyce', 'Hayes', 'jhayesdk@home.pl', 'Bangilan', 'TTP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (490, 'Ruby', 'Gonzales', 'rgonzalesdl@foxnews.com', 'Yanglinwei', 'jQTouch');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (491, 'Rebecca', 'Montgomery', 'rmontgomerydm@ameblo.jp', 'Parksville', 'Supporting Others');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (492, 'Evelyn', 'Freeman', 'efreemandn@sina.com.cn', 'Shangfang', 'CXO');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (493, 'Lillian', 'Chapman', 'lchapmando@ycombinator.com', 'Luyang', 'eHRPD');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (494, 'Ruby', 'Powell', 'rpowelldp@cbslocal.com', 'Datarkadu', 'FSMS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (495, 'Theresa', 'Webb', 'twebbdq@auda.org.au', 'Abu Dhabi', 'Residential Homes');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (496, 'Carol', 'Lawson', 'clawsondr@smh.com.au', 'Llacanora', 'Web Typography');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (497, 'Beverly', 'Hawkins', 'bhawkinsds@blogtalkradio.com', 'Adelaide Mail Centre', 'Psychotherapy');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (498, 'Anna', 'Franklin', 'afranklindt@desdev.cn', 'Kihangara', 'Type Rating');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (499, 'Martha', 'Bailey', 'mbaileydu@friendfeed.com', 'Fort Macleod', 'ODE');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (500, 'Rebecca', 'Cox', 'rcoxdv@tiny.cc', 'Las Tunas', 'Erosion Control');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (501, 'Irene', 'Carroll', 'icarrolldw@hibu.com', 'Leskovec pri Krškem', 'DVD Duplication');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (502, 'Margaret', 'Castillo', 'mcastillodx@cbc.ca', 'Grigoropolisskaya', 'IP Networking');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (503, 'Annie', 'Walker', 'awalkerdy@domainmarket.com', 'Chimanimani', 'Omeka');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (504, 'Kelly', 'Hawkins', 'khawkinsdz@edublogs.org', 'Puyang', 'Ultimate Frisbee');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (505, 'Denise', 'Hart', 'dharte0@a8.net', 'Novo Selo', 'HTA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (506, 'Virginia', 'Olson', 'volsone1@php.net', 'Tanggung', 'Identity Management');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (507, 'Laura', 'Stephens', 'lstephense2@live.com', 'Wachira Barami', 'Online Gambling');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (508, 'Susan', 'Davis', 'sdavise3@networksolutions.com', 'Yaopi', 'BD+C');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (509, 'Tina', 'Coleman', 'tcolemane4@google.de', 'El Triunfo', 'CSRs');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (510, 'Sarah', 'Kennedy', 'skennedye5@ning.com', 'Puerto Asís', 'SDL Tridion');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (511, 'Rose', 'Rogers', 'rrogerse6@com.com', 'Wenxian Chengguanzhen', 'Xsan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (512, 'Sarah', 'King', 'skinge7@arstechnica.com', 'Charyshskoye', 'Litigation Support');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (513, 'Catherine', 'Williams', 'cwilliamse8@huffingtonpost.com', 'Ruoqiang', 'Game Development');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (514, 'Bonnie', 'Garza', 'bgarzae9@wikia.com', 'Szeged', 'Biology');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (515, 'Donna', 'Fowler', 'dfowlerea@goo.ne.jp', 'At Tāj', 'Kohana');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (516, 'Ruth', 'Sims', 'rsimseb@discovery.com', 'Bagé', 'Ubuntu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (517, 'Ruth', 'Butler', 'rbutlerec@usda.gov', 'Junzhuang', 'MTBF');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (518, 'Karen', 'Palmer', 'kpalmered@yelp.com', 'Vila Velha', 'Land Use Planning');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (519, 'Jane', 'Cole', 'jcoleee@xinhuanet.com', 'La Guacamaya', 'Public Safety');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (520, 'Janice', 'Fox', 'jfoxef@joomla.org', 'Punta de Piedra', 'RS232');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (521, 'Norma', 'Ruiz', 'nruizeg@huffingtonpost.com', 'Corupá', 'Banking');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (522, 'Jacqueline', 'Fisher', 'jfishereh@booking.com', 'Redondos', 'Career Counseling');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (523, 'Christina', 'Wells', 'cwellsei@state.gov', 'Pasirdalem', 'Access Control');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (524, 'Kathleen', 'Peterson', 'kpetersonej@flickr.com', 'Jaru', 'Kickstart');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (525, 'Irene', 'Kim', 'ikimek@1688.com', 'Torbat-e Jām', 'TJC');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (526, 'Kathleen', 'Arnold', 'karnoldel@addtoany.com', 'Neuss', 'NVR');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (527, 'Stephanie', 'Bishop', 'sbishopem@blinklist.com', 'Quartier Morin', 'Organizational Effectiveness');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (528, 'Dorothy', 'Turner', 'dturneren@europa.eu', 'Iraray', 'Erwin');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (529, 'Louise', 'Robertson', 'lrobertsoneo@topsy.com', 'Shangying', 'Theory');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (530, 'Michelle', 'Johnson', 'mjohnsonep@mit.edu', 'Ankazondandy', 'Estate Administration');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (531, 'Christina', 'Wilson', 'cwilsoneq@mac.com', 'Xincun', 'BFSI');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (532, 'Nancy', 'Crawford', 'ncrawforder@ca.gov', 'Araras', 'Fluid Mechanics');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (533, 'Doris', 'Wallace', 'dwallacees@elpais.com', 'Zhangyang', 'RhinoCAM');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (534, 'Catherine', 'Young', 'cyounget@homestead.com', 'Namangan', 'Leadership');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (535, 'Judy', 'Matthews', 'jmatthewseu@zimbio.com', 'Limache', 'Curriculum Development');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (536, 'Catherine', 'Hall', 'challev@usnews.com', 'Hecun', 'iWork');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (537, 'Ruby', 'Nichols', 'rnicholsew@yolasite.com', 'Santa Catalina', 'Banners');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (538, 'Dorothy', 'Martinez', 'dmartinezex@state.tx.us', 'Xunzhong', 'VMware Player');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (539, 'Melissa', 'Warren', 'mwarreney@theatlantic.com', 'Jiangxigou', 'Ultrasonic Testing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (540, 'Diana', 'Lewis', 'dlewisez@prnewswire.com', 'Les Clayes-sous-Bois', 'NFPA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (541, 'Theresa', 'Morris', 'tmorrisf0@devhub.com', 'Zavrč', 'WSE');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (542, 'Sandra', 'Anderson', 'sandersonf1@moonfruit.com', 'Calauag', 'ITIL Certified');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (543, 'Heather', 'Morgan', 'hmorganf2@imageshack.us', 'Labège', 'VCI');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (544, 'Cynthia', 'Butler', 'cbutlerf3@webs.com', 'Ubiaja', 'LSS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (545, 'Lillian', 'Fisher', 'lfisherf4@bigcartel.com', 'Aranos', 'WordPress');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (546, 'Jean', 'Castillo', 'jcastillof5@bloglovin.com', 'Maswa', 'Xcalibur');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (547, 'Jane', 'Phillips', 'jphillipsf6@a8.net', 'Ágios Vasíleios', 'Overseas Sourcing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (548, 'Jessica', 'Hayes', 'jhayesf7@ow.ly', 'Jeziorzany', 'Warehouse Management');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (549, 'Lisa', 'Robertson', 'lrobertsonf8@elegantthemes.com', 'Šentilj v Slov. Goricah', 'HDRI');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (550, 'Paula', 'Willis', 'pwillisf9@nyu.edu', 'Los Tangos', 'Online Communications');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (551, 'Jacqueline', 'Romero', 'jromerofa@virginia.edu', 'Ozubulu', 'NSI');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (552, 'Elizabeth', 'Edwards', 'eedwardsfb@zimbio.com', 'Jiangcun', 'Portrait Photography');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (553, 'Denise', 'Hanson', 'dhansonfc@craigslist.org', 'Wonokromo', 'Outdoor Education');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (554, 'Carol', 'Graham', 'cgrahamfd@stumbleupon.com', 'Shāhīn Shahr', 'Retail Banking');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (555, 'Lois', 'Kennedy', 'lkennedyfe@wisc.edu', 'Loma Alta', 'Pricing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (556, 'Julia', 'Collins', 'jcollinsff@sina.com.cn', 'Lampitak', 'PWA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (557, 'Debra', 'Reid', 'dreidfg@google.fr', 'Pekan', 'RIP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (558, 'Karen', 'Peters', 'kpetersfh@ucoz.ru', 'Napak', 'GPCRs');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (559, 'Kathryn', 'Warren', 'kwarrenfi@trellian.com', 'Tost', 'HMRC enquiries');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (560, 'Emily', 'Ray', 'erayfj@flickr.com', 'Bukovec', 'TIG Welding');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (561, 'Lisa', 'Ray', 'lrayfk@google.com.br', 'Puerto Boyacá', 'Turbines');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (562, 'Margaret', 'Montgomery', 'mmontgomeryfl@4shared.com', 'Weston', 'Numerical Simulation');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (563, 'Heather', 'Ramirez', 'hramirezfm@nature.com', 'Tidaholm', 'Strategic Sourcing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (564, 'Deborah', 'Holmes', 'dholmesfn@ted.com', 'Algeciras', 'Community Development');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (565, 'Evelyn', 'Warren', 'ewarrenfo@livejournal.com', 'Milagros', 'Jitter');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (566, 'Sara', 'Patterson', 'spattersonfp@trellian.com', 'Gantang', 'Network Security');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (567, 'Tammy', 'Evans', 'tevansfq@ifeng.com', 'Gällivare', 'IT Management');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (568, 'Cheryl', 'Williamson', 'cwilliamsonfr@etsy.com', 'Nantes', 'MRM');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (569, 'Anna', 'Hunter', 'ahunterfs@mail.ru', 'Catumbela', 'Sage 300 ERP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (570, 'Dorothy', 'Ryan', 'dryanft@nsw.gov.au', 'Huiwan', 'CMA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (571, 'Martha', 'Evans', 'mevansfu@aol.com', 'Hejiang', 'Church Events');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (572, 'Andrea', 'Porter', 'aporterfv@earthlink.net', 'Jorok Dalam', 'jQuery');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (573, 'Annie', 'Gomez', 'agomezfw@nih.gov', 'Pāshmūl', 'IOS-XR');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (574, 'Mary', 'Rogers', 'mrogersfx@google.ca', 'Estombar', 'Tumblr');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (575, 'Tina', 'Reynolds', 'treynoldsfy@cbc.ca', 'Sanxing', 'Entity Framework');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (576, 'Jean', 'Butler', 'jbutlerfz@wordpress.com', 'Lawepakam', 'Eze Castle');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (577, 'Amy', 'Martin', 'amarting0@bigcartel.com', 'Baki', 'FMCG');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (578, 'Jacqueline', 'Daniels', 'jdanielsg1@aol.com', 'São Pedro', 'PowerPoint');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (579, 'Cheryl', 'Fox', 'cfoxg2@seattletimes.com', 'Hohhot', 'Yacc');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (580, 'Phyllis', 'Chapman', 'pchapmang3@uiuc.edu', 'Abaetetuba', 'Xserve');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (581, 'Rachel', 'Patterson', 'rpattersong4@mozilla.org', 'Ob’', 'AutoCAD Architecture');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (582, 'Cynthia', 'Clark', 'cclarkg5@furl.net', 'Stockholm', 'JCreator');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (583, 'Evelyn', 'Wright', 'ewrightg6@ucla.edu', 'Groblersdal', 'KPI Reports');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (584, 'Teresa', 'Perkins', 'tperkinsg7@posterous.com', 'Xiyang', 'PWS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (585, 'Lois', 'Weaver', 'lweaverg8@redcross.org', 'Sîngerei', 'XNA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (586, 'Kathy', 'Wagner', 'kwagnerg9@ycombinator.com', 'Rušanj', 'HMC');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (587, 'Katherine', 'Webb', 'kwebbga@tinypic.com', 'Archángelos', 'Logo Design');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (588, 'Karen', 'Williams', 'kwilliamsgb@squarespace.com', 'Bělá pod Bezdězem', 'Rural Marketing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (589, 'Kelly', 'Bell', 'kbellgc@a8.net', 'Thanh Nê', 'RDC');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (590, 'Norma', 'Hunt', 'nhuntgd@biglobe.ne.jp', 'Achiaman', 'MSP Practitioner');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (591, 'Judy', 'Wallace', 'jwallacege@marketwatch.com', 'Ngamba', 'Fine Art');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (592, 'Phyllis', 'Meyer', 'pmeyergf@sbwire.com', 'Amvrosiyivka', 'Outdoor Kitchens');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (593, 'Amanda', 'Griffin', 'agriffingg@unc.edu', 'Cawalo', 'FEM analysis');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (594, 'Pamela', 'Welch', 'pwelchgh@bluehost.com', 'Ōtsuki', 'TMJ Dysfunction');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (595, 'Dorothy', 'Garrett', 'dgarrettgi@imgur.com', 'Las Cruces', 'Military Training');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (596, 'Karen', 'Thomas', 'kthomasgj@weibo.com', 'Matanog', 'Trade Marketing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (597, 'Ruby', 'Garrett', 'rgarrettgk@who.int', 'Huaqiao', 'Equipment Repair');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (598, 'Sara', 'Porter', 'sportergl@tripadvisor.com', 'Asmara', 'Twitter');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (599, 'Annie', 'Crawford', 'acrawfordgm@adobe.com', 'Khamyāb', 'IHT');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (600, 'Sandra', 'Ramos', 'sramosgn@youtube.com', 'Fort Portal', 'LCM');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (601, 'Mildred', 'Gutierrez', 'mgutierrezgo@blogspot.com', 'Huoli', 'Nutrition Education');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (602, 'Jennifer', 'Johnson', 'jjohnsongp@jimdo.com', 'Sa''dah', 'Yelp');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (603, 'Kimberly', 'Johnston', 'kjohnstongq@list-manage.com', 'Batukuta', 'PC Anywhere');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (604, 'Nicole', 'Webb', 'nwebbgr@china.com.cn', 'Fuxing', 'Testing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (605, 'Lori', 'Chavez', 'lchavezgs@pen.io', 'Imeni Zhelyabova', 'MGCP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (606, 'Julie', 'Cooper', 'jcoopergt@cnet.com', 'Linköping', 'DNV');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (607, 'Brenda', 'Kelley', 'bkelleygu@blinklist.com', 'Valejas', 'OAS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (608, 'Theresa', 'Cook', 'tcookgv@blinklist.com', 'Rosario de Lerma', 'Bonds');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (609, 'Judy', 'Spencer', 'jspencergw@hostgator.com', 'Duogongma', 'Durable Medical Equipment');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (610, 'Deborah', 'Lane', 'dlanegx@usgs.gov', 'Ferraria', 'LVM');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (611, 'Marilyn', 'Rivera', 'mriveragy@columbia.edu', 'Hanfeng', 'Generators');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (612, 'Laura', 'Ray', 'lraygz@fotki.com', 'Daying', 'Order Fulfillment');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (613, 'Sandra', 'Carr', 'scarrh0@economist.com', 'Radymno', 'Pre-sales');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (614, 'Catherine', 'Barnes', 'cbarnesh1@last.fm', 'Kamyshevatskaya', 'Laptops');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (615, 'Katherine', 'Fernandez', 'kfernandezh2@godaddy.com', 'Gaza', 'Tactics');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (616, 'Donna', 'Kennedy', 'dkennedyh3@latimes.com', 'El Rosario', 'PVElite');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (617, 'Wanda', 'Kennedy', 'wkennedyh4@businessweek.com', 'Campo Mourão', 'CFOs');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (618, 'Melissa', 'Cooper', 'mcooperh5@ihg.com', 'Stockholm', 'Music History');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (619, 'Nicole', 'Wallace', 'nwallaceh6@hostgator.com', 'Uritsk', 'Situational Awareness');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (620, 'Frances', 'Perry', 'fperryh7@lycos.com', 'Huaping', 'KMS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (621, 'Frances', 'Reed', 'freedh8@tmall.com', 'Banyo', 'ISO/TS 16949');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (622, 'Martha', 'Carpenter', 'mcarpenterh9@newsvine.com', 'Talok', 'VLDB');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (623, 'Irene', 'Thomas', 'ithomasha@toplist.cz', 'Kizilyurt', 'GSA Schedules');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (624, 'Nicole', 'Warren', 'nwarrenhb@slate.com', 'Jiangkouxu', 'Euthanasia');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (625, 'Jean', 'Ryan', 'jryanhc@latimes.com', 'Hato Mayor del Rey', 'cGMP manufacturing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (626, 'Pamela', 'Harvey', 'pharveyhd@plala.or.jp', 'Rejoagung', 'OE');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (627, 'Jacqueline', 'Ferguson', 'jfergusonhe@miibeian.gov.cn', 'Barranqueras', 'RF Systems');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (628, 'Amanda', 'Cole', 'acolehf@parallels.com', 'Chengcun', 'Hazardous Waste Management');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (629, 'Anne', 'Campbell', 'acampbellhg@purevolume.com', 'Pervoavgustovskiy', 'Omniture');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (630, 'Paula', 'Austin', 'paustinhh@tinyurl.com', 'Gushi', 'CDMA 1X');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (631, 'Ashley', 'Cooper', 'acooperhi@discuz.net', 'Huacaschuque', 'OTDR');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (632, 'Kathleen', 'Romero', 'kromerohj@cafepress.com', 'Wysoka', 'RTI');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (633, 'Denise', 'Owens', 'dowenshk@netvibes.com', 'Xunjian', 'DMMs');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (634, 'Phyllis', 'Morgan', 'pmorganhl@harvard.edu', 'Nora', 'SaaS');
